"offer.date","IPO.name","Ticker","CUSIP","ADR.(2=ADR)","VC","Dual","Post-issue.shares","Internet","CRSP.Perm","Founding","Rollup","X13","X14"
"19971006","SCM Microsystems Inc","SCMM","784018103","1","1","0",".","0","85502",1990,"0",NA,NA
"19971007","Distribucion y Servicio","DYS","254753106","2","0","0",".","0","85423",-99,"0",NA,NA
"19971007","Jevic Transportation Inc","JEVC","47719P107","1","0","1","10658200","0","85475",1981,"0",NA,NA
"19971007","Logility Inc","LGTY","54140Y103","1","0","0",".","1","85477",1992,"0",NA,NA
"19971007","Microcell Telecommunications","MICT","59501T304","1","0","1","46149224","0","85480",1992,"0",NA,NA
"19971007","Trimeris Inc","TRMS","896263100","1","1","0",".","0","85511",1993,"0",NA,NA
"19971008","American Italian Pasta Co","PLB","027070101","1","0","1","16776056","0","85411",1986,"0",NA,NA
"19971008","Annaly Mortgage Management Inc","NLY","03571040","1","0","0",".","0","85414",-99,"0",NA,NA
"19971008","Renex Corp","RENX","759683105","1","0","0",".","0","85499",1993,"0",NA,NA
"19971009","A C Moore Arts & Crafts Inc","ACMR","00086T103","1","0","0",".","0","85452",1985,"0",NA,NA
"19971009","Banco Rio de la Plata SA","BRS","059644104","2","0","0",".","0","85416",-99,"0",NA,NA
"19971009","Startec Global Communications","STGC","85569E103","1","0","0",".","0","85505",1989,"0",NA,NA
"19971009","Tower Realty Trust Inc","TOW",NA,"1","0","0",".","0","85444",-99,".",NA,NA
"19971009","USA Floral Products Inc","ROSI","90331T107","1","0","0",".","0","85670",1947,"1",NA,NA
"19971010","Intelligent Polymers Ltd","IXP","45815V200","1","0","0",".","0","87297",-99,"0",NA,NA
"19971010","Intercorp Excelle Inc","RENEF","458651106","1","0","0",".","0","85498",1997,"0",NA,NA
"19971010","Kofax Image Products","KOFX","500200100","1","1","0",".","0","85476",1985,"0",NA,NA
"19971010","National Research Corp","NRCI","637372103","1","0","0",".","0","85482",1981,"0",NA,NA
"19971010","Stoneridge Inc","SRI","86183P102","1","0","0",".","0","85440",1930,"0",NA,NA
"19971010","Track 'n Trail Inc","TKTL","891924102","1","0","0",".","0","85508",1980,"0",NA,NA
"19971014","Healthcore Medical Solutions",NA,"42220B200","1","0","0",".","0","85830",-99,"0",NA,NA
"19971015","CH Robinson Worldwide Inc","CHRW","12541W100","1","0","0",".","0","85459",1905,"0",NA,NA
"19971015","Concord Communications Inc","CCRD","206186108","1","1","0",".","1","85458",1980,"0",NA,NA
"19971016","China Telecom(Hong Kong)","CHL","169428109","2","0","1","580499968","0","85421",1995,"0",NA,NA
"19971016","Imperial Credit Com Mort Hldgs","ICMI",NA,"1","0","0",".","0","85470",-99,".",NA,NA
"19971016","Mac-Gray Corporation","TUC","554153106","1","0","0",".","0","85432",1927,"1",NA,NA
"19971016","Vari Lite International Inc","LITE","922152103","1","0","0",".","0","85478",1981,"0",NA,NA
"19971017","N2K Inc","NTKI","629427105","1","1","0",".","1","85483",1995,"0",NA,NA
"19971020","France Telecom SA(France)","FTE","35177Q10","2","0","0",".","0","85425",-99,"0",NA,NA
"19971020","Neutral Posture Ergonomics Inc","NTRL","64125E105","1","0","0",".","0","85484",1990,"0",NA,NA
"19971020","Petroglyph Energy Inc","PGEI","71649C101","1","2","0",".","0","85493",1993,"0",NA,NA
"19971020","Toymax International Inc","TMAX","892268103","1","0","0",".","0","85509",1990,"0",NA,NA
"19971021","Rock of Ages Corp","ROAC","772632105","1","0","1","6713000","0","85500",1925,"1",NA,NA
"19971022","Ameripath Inc","PATH","03071D109","1","2","0",".","0","85518",1996,"1",NA,NA
"19971022","Audio Book Club Inc","KLB","05068R108","1","0","0",".","1","85415",1993,"0",NA,NA
"19971022","Dril-Quip Inc","DRQ","262037104","1","0","0",".","0","85424",1981,"0",NA,NA
"19971022","Innovative Valve Technologies","IVTC","45767J106","1","0","0",".","0","85474",1937,"1",NA,NA
"19971022","Intl Manufacturing Svcs Inc","IMSX","45985A101","1","0","0",".","0","86441",1983,"0",NA,NA
"19971022","White Cap Industries Inc","WHCP","963505102","1","0","0",".","0","85514",1976,"0",NA,NA
"19971023","Fresh Del Monte Produce Inc","FDP","G36738105","1","0","0",".","0","85449",1892,"0",NA,NA
"19971023","ITC Deltacom","ITCD","45031T104","1","1","0",".","0","85473",1992,"0",NA,NA
"19971023","Paula Financial Co","PFCO","703588103","1","2","0",".","0","85492",1946,"0",NA,NA
"19971024","Mercantile Bank Corp","MBWM","587376104","1","0","0",".","0","87114",-99,"0",NA,NA
"19971024","OutSource International Inc","OSIX","690131107","1","0","0",".","0","85489",1974,"0",NA,NA
"19971024","Priority Healthcare Corp","PHCC","74264T102","1","0","1","12214286","0","85495",1984,"0",NA,NA
"19971028","American Resid Invst Trust Inc","INV",NA,"1","0","0",".","0","85413",1997,".",NA,NA
"19971028","Beringer Wine Estates Holdings","BERW","084102102","1","0","1","18336000","0","85456",1876,"0",NA,NA
"19971028","Casella Waste Systems Inc","CWST","147448104","1","2","1","10779000","0","85464",1975,"1",NA,NA
"19971028","Metromedia Fiber Network Inc","MFNX","591689104","1","1","1","26029000","0","85479",1993,"0",NA,NA
"19971028","MMC Networks Inc","MMCN","55308N102","1","1","0",".","0","85481",1992,"0",NA,NA
"19971028","Tropical Sportswear Intl Corp","TSIC","89708P102","1","0","0",".","0","85512",1927,"0",NA,NA
"19971029","Group 1 Automotive Inc","GPI","398905109","1","0","0",".","0","85427",1917,"1",NA,NA
"19971029","Zymetx Inc","ZMTX","989859103","1","1","0",".","0","85515",1994,"0",NA,NA
"19971030","AVTEAM Inc","AVTM","054527205","1","0","1","10775058","0","85454",1991,"0",NA,NA
"19971030","Capital Senior Living Corp","CSU","140475104","1","0","0",".","0","85419",1986,"0",NA,NA
"19971030","Faroudja Inc","FDJA","311643100","1","0","0",".","0","85466",1971,"0",NA,NA
"19971030","Novamerican Steel Inc","TONS","66995910","1","0","0",".","0","85510",1979,"0",NA,NA
"19971030","Novastar Financial Inc","NFI","669947400","1","0","0",".","0","85433",-99,"0",NA,NA
"19971030","TransCoastal Marine Services","TCMS","893537100","1","0","0",".","0","85507",1950,"1",NA,NA
"19971030","UBICS Inc","UBIX","90261L108","1","0","0",".","0","85513",1993,"0",NA,NA
"19971031","Pericom Semiconductor Corp","PSEM","713831105","1","0","0",".","0","85496",1990,"0",NA,NA
"19971103","AMF Bowling Inc","PIN","03113V109","1","0","0",".","0","85597",1946,"0",NA,NA
"19971103","Hotel Discovery Inc","HOTD","441403201","1","0","0",".","0","85554",-99,"0",NA,NA
"19971104","Bayard Drilling Technologies","BDI","072700107","1","0","0",".","0","85598",1982,"0",NA,NA
"19971104","Celerity Systems Inc","CLRT","15100R107","1","0","0",".","0","85533",1993,"0",NA,NA
"19971104","Dental Care Alliance Inc","DENT","248725103","1","0","0",".","0","85541",1993,"0",NA,NA
"19971104","Excel Switching Corp","XLSW","30067V108","1","0","0",".","0","85588",1988,"0",NA,NA
"19971104","T&W Financial Corp","TWFC","87215N107","1","0","0",".","0","85584",1976,"1",NA,NA
"19971104","Young Innovations Inc","YDNT","987520103","1","0","0",".","0","85590",1995,"0",NA,NA
"19971105","Bay Bancshares, Laporte, TX","BAYB","07203N109","1","0","0",".","0","85528",1965,"0",NA,NA
"19971105","Cadillac Fairview Corp","CDF","12692920","1","0","0",".","0","85600",1974,"0",NA,NA
"19971105","CTI Industries Corp","CTIB","125961102","1","0","0",".","0","85540",1975,"0",NA,NA
"19971105","DepoMed Inc","DPMD","249908104","1","0","0",".","0","85686",-99,"0",NA,NA
"19971105","International Aircraft","IAIS","458860103","1","0","0",".","0","85557",1988,"0",NA,NA
"19971105","LINC Group Inc","LNCC","501942106","1","0","0",".","0","85562",1975,"0",NA,NA
"19971106","American Skiing Co","SKI","029654308","1","0","1","32916204","0","85596",1980,"1",NA,NA
"19971106","Group Maintenance America","MAK","39943E107","1","0","0",".","0","85606",1901,"1",NA,NA
"19971106","Linea Aerea Nacional Chile SA","LFL","53566L108","2","0","0",".","0","85616",-99,"0",NA,NA
"19971106","Precision Auto Care Inc","PACI","74018R105","1","0","0",".","0","85568",1987,"1",NA,NA
"19971106","Somnus Medical Technologies","SOMN","835397100","1","1","0",".","0","85578",1996,"0",NA,NA
"19971107","Barbeques Galore Ltd","BBQZY","067091108","2","0","0",".","0","85529",-99,"0",NA,NA
"19971107","Bright Horizons Holdings Inc","BRHZ","109190108","1","1","0",".","0","85531",1986,"0",NA,NA
"19971107","Esat Telecom Group PLC","ESATY","26883Y102","2","0","0",".","0","85545",-99,"0",NA,NA
"19971110","ChoiceTel Communications Inc","PHON","17039H200","1","0","0",".","0","85572",-99,"0",NA,NA
"19971110","Sonic Automotive Inc","SAH","83545G102","1","0","1","11250000","0","85627",1966,"0",NA,NA
"19971110","Tekgraf Inc","TKGFA","879102101","1","0","0",".","0","85583",-99,"0",NA,NA
"19971111","Novacare Employee Services Inc","NCES","66986Q101","1","0","0",".","0","85566",1992,"0",NA,NA
"19971111","Prime Group Realty Trust","PGE","74158J103","1","0","0",".","0","85624",1997,".",NA,NA
"19971112","CIT Group, Inc.","CIT","125577106","1","0","1","157500000","0","85599",1924,"0",NA,NA
"19971112","Hybrid Networks Inc","HYBR","44860K102","1","1","0",".","0","85556",1990,"0",NA,NA
"19971112","Metro-Goldwyn-Mayer Inc","MGM","591610100","1","0","0",".","0","85620",1930,"0",NA,NA
"19971113","Captec Net Lease Realty Inc","CRRR","140724105","1","0","0",".","0","85537",1997,".",NA,NA
"19971113","Hypercom Corp","HYC","44913M10","1","0","0",".","0","85611",1978,"0",NA,NA
"19971113","IRI International Corp","IIR","45004F107","1","0","0",".","0","85612",1985,"0",NA,NA
"19971113","Magyar Tavkozlesi(MagyarCom)","MTA","559776109","2","0","0",".","0","85617",-99,"0",NA,NA
"19971113","Mettler-Toledo International","MTD","592688105","1","0","0",".","0","85621",1945,"0",NA,NA
"19971113","Sforza Enterprises Inc",NA,"818793101","1","0","0",".","0",".",-99,"0",NA,NA
"19971113","SportsLine USA Inc","SPLN","848934105","1","1","0",".","1","85579",1994,"0",NA,NA
"19971113","US Timberlands Company LP","TIMBZ","902977107","1","0","0",".","0","85582",1920,"0",NA,NA
"19971113","Virgin Express Holdings PLC","VIRGY","92765K107","2","0","0",".","0","85585",-99,"0",NA,NA
"19971114","C3 Inc","CTHR","22942P109","1","0","0",".","0","85539",1995,"0",NA,NA
"19971114","Friendly Ice Cream Corp","FRND","358497105","1","0","0",".","0","85548",1935,"0",NA,NA
"19971117","Landmark Systems Corp","LDMK","51506S100","1","1","0",".","0","85561",1982,"0",NA,NA
"19971117","Telstra Corp Ltd(Australia)","TLS","87969N105","2","0","0",".","0",".",-99,"0",NA,NA
"19971118","Entertainment Properties Trust","EPR","29380T105","1","0","1","0","0","85604",1997,".",NA,NA
"19971118","Franchise Mortgage Acceptance","FMAX","35181D108","1","0","0",".","0","85546",1991,"0",NA,NA
"19971118","International Home Foods Inc","IHF","459655106","1","0","0",".","0","85613",1899,"1",NA,NA
"19971118","Noble International Ltd","NIL","655053106","1","0","0",".","0","85622",1993,"0",NA,NA
"19971118","Software AG Systems Inc","AGS","834025108","1","0","0",".","0","85626",1973,"0",NA,NA
"19971119","Flemington Pharmaceutical Corp",NA,"339280109","1","0","0",".","0",".",-99,"0",NA,NA
"19971119","InterVU Inc","ITVU","46114R106","1","0","0",".","1","85560",1995,"0",NA,NA
"19971119","Long Island Commercial Bank","LGCB","54266P100","1","0","0",".","0","85736",-99,"0",NA,NA
"19971119","Preview Travel Inc","PTVL","74137R101","1","1","0",".","0","85574",1985,"0",NA,NA
"19971119","Progenics Pharmaceuticals Inc","PGNX","743187106","1","1","0",".","0","85571",1986,"0",NA,NA
"19971120","American Physician Partners","APPM","028880102","1","2","0",".","0","85524",1996,"1",NA,NA
"19971120","CrossZ Software Corp","CRSZ","227698107","1","1","0",".","0","85538",1989,"0",NA,NA
"19971120","Dan River Inc","DRF","235774106","1","0","1","18855164","0","85603",1882,"0",NA,NA
"19971120","Denali Inc","DNLI","248221103","1","0","0",".","0","85542",1994,"0",NA,NA
"19971120","Oyo Geospace(Oyo)","OYOG","671074102","1","0","0",".","0","85567",1980,"0",NA,NA
"19971120","PRT Group Inc","PRTG","693579104","1","0","0",".","0","85573",1989,"0",NA,NA
"19971120","Rayovac Co(Thomas H Lee Co)","ROV","755081106","1","0","0",".","0","85625",1921,"0",NA,NA
"19971121","Affiliated Managers Group","AMG","008252108","1","2","0",".","0","85593",1988,"1",NA,NA
"19971121","Amb Property Corp","AMB","00163T109","1","0","0",".","0","85592",1983,".",NA,NA
"19971121","Applied Films Corp","AFCO","038197109","1","0","0",".","0","85521",1976,"0",NA,NA
"19971121","Gene Logic Inc","GLGC","368689105","1","1","0",".","0","85549",1994,"0",NA,NA
"19971121","HealthWorld Corp","HWLD","42222E103","1","0","0",".","0","85555",1996,"1",NA,NA
"19971121","HomeUSA Inc","HSH","437881105","1","0","0",".","0","85609",1996,"1",NA,NA
"19971121","RealNetworks Inc","RNWK","75605L104","1","1","1","30688156","0","85576",1994,"0",NA,NA
"19971121","Teligent Inc","TGNT","87959Y103","1","0","1","51758000","0","85581",1996,"1",NA,NA
"19971124","Benckiser NV","BNV","D0882P103","1","0","1","52417000","0","85632",1982,"0",NA,NA
"19971124","Bioanalytical Systems","BASI","09058M103","1","1","0",".","0","85526",1974,"0",NA,NA
"19971124","Electric Lightwave Inc","ELIX","28489510","1","0","1","49165000","0","85544",1986,"0",NA,NA
"19971124","Holt's Cigar Holding Inc","HOLT","436598106","1","0","0",".","0","85553",1898,"0",NA,NA
"19971124","Let's Talk Cellular & Wireless","LTCW","527260103","1","2","0",".","0","85563",1989,"1",NA,NA
"19971124","Motor Cargo Industries","CRGO","619907108","1","0","0",".","0","85536",1922,"0",NA,NA
"19971124","Paper Warehouse Inc","PWHS","698941101","1","0","0",".","0","85575",1983,"0",NA,NA
"19971124","Trammell Crow Co","TCC","89288R106","1","0","0",".","0","85629",1948,"0",NA,NA
"19971125","Apex Silver Mines Ltd","SIL","G04074103","1","0","0",".","0","85633",1996,"0",NA,NA
"19971125","Applied Micro Circuits Corp","AMCC","03822W109","1","1","0",".","0","85522",1979,"0",NA,NA
"19971125","Consolidation Capital Corp","BUYR","210296109","1","0","0",".","0","85532",1997,"1",NA,NA
"19971125","GameTech International Inc","GMTC","36466D102","1","0","0",".","0","85550",1994,"0",NA,NA
"19971125","Howmet International Inc","HWM","443208103","1","0","0",".","0","85610",1926,"0",NA,NA
"19971125","Meadowcraft Inc","MWI","583204102","1","0","0",".","0","85618",1985,"0",NA,NA
"19971125","Shopping.com","IBUY","82509Q106","1","0","0",".","0",".",1996,"0",NA,NA
"19971125","Stirling Cooke Brown Holdings","SCBHF","G84951105","1","0","0",".","0","85577",1995,"0",NA,NA
"19971126","Brass Eagle Inc","XTRM","10553F106","1","0","0",".","0","85589",1973,"0",NA,NA
"19971126","Medical Science Systems Inc","MSSI","584981104","1","0","0",".","0","85564",1990,"0",NA,NA
"19971126","Nanophase Technologies Corp","NANX","630079101","1","1","0",".","0","85565",1989,"0",NA,NA
"19971201","US Vision Inc","USVI","90339M104","1","2","0",".","0","85718",1967,"0",NA,NA
"19971202","MPW Industrial Services Group","MPWG","553444100","1","0","0",".","0","85702",1972,"0",NA,NA
"19971203","Apex Mortgage Capital Inc","AXM","037564101","1","0","0",".","0","85639",-99,"0",NA,NA
"19971203","ImageMAX Inc","IMAG","45245V101","1","0","0",".","0","85696",1984,"1",NA,NA
"19971203","MetroNet Communications Corp","METNF","59169Y10","1","0","0",".","0","85701",1995,"0",NA,NA
"19971204","Gilat Communications LTD","GICOF","M50876107","1","0","0",".","0","85691",1990,"0",NA,NA
"19971204","Midway Airlines Corp","MDWY","598126100","1","0","0",".","0","85700",1993,"0",NA,NA
"19971204","OMNI Energy Services Corp","OMNI","68210T109","1","2","0",".","0","85707",1987,"0",NA,NA
"19971205","USWeb Corp","USWB","917327108","1","2","0",".","0","85719",1995,"1",NA,NA
"19971208","Broughton Foods Co","MILK","114838303","1","0","0",".","0","86210",1933,"1",NA,NA
"19971208","Sky Network Television Ltd","NZSKY","83080U102","2","0","0",".","0","86214",-99,"0",NA,NA
"19971209","Energis PLC","ENGSY","29266H10","2","0","0",".","0","85687",-99,"0",NA,NA
"19971209","ICOS Vision Systems Corp","IVIS","B49233107","1","0","0",".","0","85698",1989,"0",NA,NA
"19971210","Orlando Predators","PRED","686545104","1","0","0",".","0","85712",-99,"0",NA,NA
"19971210","Thermo Vision(Thermo Inst)","VIZ","883600108","1","0","0",".","0","85662",1995,"0",NA,NA
"19971211","Focal Inc","FOCL","343909107","1","1","0",".","0","85690",1991,"0",NA,NA
"19971211","Spectra Physics Lasers Inc","SPLI","847568102","1","0","0",".","0","85715",1961,"0",NA,NA
"19971212","ESG Re Ltd","TEMPA","G31215109","1","0","1","21574000","0","85688",1997,"0",NA,NA
"19971212","FlexiInternational Software","FLXI","338923105","1","1","0",".","0","85689",1990,"0",NA,NA
"19971212","Power Integrations Inc","POWI","739276103","1","1","0",".","0","85710",1988,"0",NA,NA
"19971215","Conning Corp (Great American)","CNNG","208215103","1","0","0",".","0","85684",1910,"0",NA,NA
"19971215","Dynamic International Ltd",NA,"267931202","1","0","0",".","0",".",-99,"0",NA,NA
"19971216","CrossKeys Systems Corp","CKEY","227911104","1","0","0",".","0","85683",1992,"0",NA,NA
"19971216","Dollar Thrifty Automotive","DTG","256743105","1","0","0",".","0","85647",1950,"0",NA,NA
"19971216","Princeton Video Image Inc","PVII","742476104","1","1","0",".","0","85713",1990,"0",NA,NA
"19971216","Spiros Development Corp II",NA,"848936100","1","0","0",".","0","87566",-99,"0",NA,NA
"19971217","Delco Remy International Inc","RMY","246626105","1","0","1","23807000","0","85646",1911,"0",NA,NA
"19971217","IC Isaacs & Company Inc","ISAC","464192103","1","0","0",".","0","85697",1913,"0",NA,NA
"19971217","Information Advantage Software","IACO","45669P101","1","1","0",".","0","85695",1992,"0",NA,NA
"19971217","Tier Technologies Inc","TIER","88650Q100","1","0","1","8345000","0","85716",1991,"0",NA,NA
"19971218","Lecg Inc","XPT","501842108","1","0","0",".","0","85655",1988,"0",NA,NA
"19971218","Made2Manage Systems Inc","MTMS","556466100","1","1","0",".","0","85704",1986,"0",NA,NA
"19971218","United Rentals Inc","URI","911363109","1","0","0",".","0","85663",1952,"1",NA,NA
"19971219","Big City Radio Inc","YFM","089098107","1","0","1","13870000","0","85641",1994,"0",NA,NA
"19971219","PacificHealth Laboratories","PHLI","695113100","1","0","0",".","0","85709",1995,"0",NA,NA
"19971223","Friedman Billings Ramsey Group","FBG","358433100","1","0","1","50290000","0","85653",1989,"0",NA,NA
"19980109","Diversified Senior Services","DISS","255340101","1","0","0",".","0","85727",1996,"0",NA,NA
"19980109","Resource Asset Investment","RAS","761196104","1","0","0",".","0","85772",1997,".",NA,NA
"19980115","800 Travel Systems Inc","IFLY","282506104","1","0","0",".","0","85733",1995,"0",NA,NA
